Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
27-Dec-24,23801.4,23938.85,23800.6,23813.4,176821521,17164.99
30-Dec-24,23796.9,23915.35,23599.3,23644.9,364929453,33823.95
31-Dec-24,23560.6,23689.85,23460.45,23644.8,193627727,18646.79
01-Jan-25,23637.65,23822.8,23562.8,23742.9,154921938,14266.26
02-Jan-25,23783,24226.7,23751.55,24188.65,283200811,32237.25
03-Jan-25,24196.4,24196.45,23976,24004.75,312279515,29411.99
06-Jan-25,24045.8,24089.95,23551.9,23616.05,278061806,25853.64
07-Jan-25,23679.9,23795.2,23637.8,23707.9,262337253,22485.65
08-Jan-25,23746.65,23751.85,23496.15,23688.95,266375381,24718.54
09-Jan-25,23674.75,23689.5,23503.05,23526.5,269239831,26793.85
10-Jan-25,23551.9,23596.6,23344.35,23431.5,261022434,25017.6
13-Jan-25,23195.4,23340.95,23047.25,23085.95,316481107,26890.37
14-Jan-25,23165.9,23264.95,23134.15,23176.05,311235510,31174.05
15-Jan-25,23250.45,23293.65,23146.45,23213.2,228039156,21587.78
16-Jan-25,23377.25,23391.65,23272.05,23311.8,299416081,29784.82
17-Jan-25,23277.1,23292.1,23100.35,23203.2,272945267,27040.78
20-Jan-25,23290.4,23391.1,23170.65,23344.75,301455455,27333.97
21-Jan-25,23421.65,23426.3,22976.85,23024.65,312871897,30106.72
22-Jan-25,23099.15,23169.55,22981.3,23155.35,275951918,25462.05
23-Jan-25,23128.3,23270.8,23090.65,23205.35,275558357,27723.78
24-Jan-25,23183.9,23347.3,23050,23092.2,264336332,24412.46
27-Jan-25,22940.15,23007.45,22786.9,22829.15,257372790,24202.41
28-Jan-25,22960.45,23137.95,22857.65,22957.25,361868609,33221.8
29-Jan-25,23026.75,23183.35,22976.5,23163.1,251208119,22307.38
30-Jan-25,23169.5,23322.05,23139.2,23249.5,384687127,35252.87
31-Jan-25,23296.75,23546.8,23277.4,23508.4,326919177,28638.01
01-Feb-25,23528.6,23632.45,23318.3,23482.15,287703637,25741.04
03-Feb-25,23319.35,23381.6,23222,23361.05,347241171,32019.13
04-Feb-25,23509.9,23762.75,23423.15,23739.25,376742506,35974.3
05-Feb-25,23801.75,23807.3,23680.45,23696.3,267014345,25806.44
06-Feb-25,23761.95,23773.55,23556.25,23603.35,306978683,30885.59
07-Feb-25,23649.5,23694.5,23443.2,23559.95,368092482,30042
10-Feb-25,23543.8,23568.6,23316.3,23381.6,225529166,21254.72
11-Feb-25,23383.55,23390.05,22986.65,23071.8,267969979,27191.96
12-Feb-25,23050.8,23144.7,22798.35,23045.25,279656513,26989.94
13-Feb-25,23055.75,23235.5,22992.2,23031.4,265706855,25218.86
14-Feb-25,23096.45,23133.7,22774.85,22929.25,254479643,22049.89
17-Feb-25,22809.9,22974.2,22725.45,22959.5,207393944,19809.44
18-Feb-25,22963.65,22992.5,22801.5,22945.3,210616675,19431.37
19-Feb-25,22847.25,23049.95,22814.85,22932.9,206999204,19817.93
20-Feb-25,22821.1,22923.85,22812.75,22913.15,240836647,21303.88
21-Feb-25,22857.2,22921,22720.3,22795.9,242753984,21994.37
24-Feb-25,22609.35,22668.05,22518.8,22553.35,214317552,20772.95
25-Feb-25,22516.45,22625.3,22513.9,22547.55,250279519,24917.83
27-Feb-25,22568.95,22613.3,22508.4,22545.05,289230479,29775.64
28-Feb-25,22433.4,22450.35,22104.85,22124.7,551285287,52745.2
03-Mar-25,22194.55,22261.55,22004.7,22119.3,282399735,25942.05
04-Mar-25,21974.45,22105.05,21964.6,22082.65,253260641,22979.56
05-Mar-25,22073.05,22394.9,22067.8,22337.3,305942691,26371.61
06-Mar-25,22476.35,22556.45,22245.85,22544.7,372083680,30550.28
07-Mar-25,22508.65,22633.8,22464.75,22552.5,289765795,21446.95
10-Mar-25,22521.85,22676.75,22429.05,22460.3,293855491,22330.86
11-Mar-25,22345.95,22522.1,22314.7,22497.9,347924102,29208.22
12-Mar-25,22536.35,22577.4,22329.55,22470.5,369736725,33406.41
13-Mar-25,22541.5,22558.05,22377.35,22397.2,287535243,22855.58
17-Mar-25,22353.15,22577,22353.15,22508.75,251102239,24122.27
18-Mar-25,22662.25,22857.8,22599.2,22834.3,272578844,26387.47
19-Mar-25,22874.95,22940.7,22807.95,22907.6,323992121,26994.95
20-Mar-25,23036.6,23216.7,22973.95,23190.65,313729818,27573.99
21-Mar-25,23168.25,23402.7,23132.8,23350.4,540966316,51005.67
24-Mar-25,23515.4,23708.75,23433.5,23658.35,311900413,28871.35
25-Mar-25,23751.5,23869.6,23601.4,23668.65,338216746,35415.03
26-Mar-25,23700.95,23736.5,23451.7,23486.85,278590831,26877.28
27-Mar-25,23433.95,23646.45,23412.2,23591.95,510302142,46481.84
28-Mar-25,23600.4,23649.2,23450.2,23519.35,387455531,29156.37
01-Apr-25,23341.1,23565.15,23136.4,23165.7,375118343,30680.7
02-Apr-25,23192.6,23350,23158.45,23332.35,340970371,24334.3
03-Apr-25,23150.3,23306.5,23145.8,23250.1,283196379,23501.33
04-Apr-25,23190.4,23214.7,22857.45,22904.45,466776198,33761.96
07-Apr-25,21758.4,22254,21743.65,22161.6,647107618,49172.14
08-Apr-25,22446.75,22697.2,22270.85,22535.85,468250807,37226.82
09-Apr-25,22460.3,22468.7,22353.25,22399.15,383822618,28996.55
11-Apr-25,22695.4,22923.9,22695.4,22828.55,402162001,33683.6
15-Apr-25,23368.35,23368.35,23207,23328.55,388321931,34216.17
16-Apr-25,23344.1,23452.2,23273.05,23437.2,348424960,28102.36
17-Apr-25,23401.85,23872.35,23298.55,23851.65,505333905,38450.09
21-Apr-25,23949.15,24189.55,23903.65,24125.55,406145632,33125.62
22-Apr-25,24185.4,24242.6,24072,24167.25,440940490,35479.29
23-Apr-25,24357.6,24359.3,24119.95,24328.95,415042544,34527.08
24-Apr-25,24277.9,24347.85,24216.15,24246.7,358768165,33057.29
25-Apr-25,24289,24365.45,23847.85,24039.35,387741866,33430.86
28-Apr-25,24070.25,24355.1,24054.05,24328.5,320467976,28278.82
29-Apr-25,24370.7,24457.65,24290.75,24335.95,357563224,30436.88
30-Apr-25,24342.05,24396.15,24198.75,24334.2,424452559,41073.48
02-May-25,24311.9,24589.15,24238.5,24346.7,421112627,34043.27
05-May-25,24419.5,24526.4,24400.65,24461.15,291471628,26918.36
06-May-25,24500.75,24509.65,24331.8,24379.6,302354059,26481.15
07-May-25,24233.3,24449.6,24220,24414.4,330137191,27648.34
08-May-25,24431.5,24447.25,24150.2,24273.8,411362230,36893.06
09-May-25,23935.75,24164.25,23935.75,24008,335550680,28942.61
12-May-25,24420.1,24944.8,24378.85,24924.7,368707684,30362.27
13-May-25,24864.05,24973.8,24547.5,24578.35,422977876,34576.66
14-May-25,24613.8,24767.55,24535.55,24666.9,345490805,25585.37
15-May-25,24694.45,25116.25,24494.45,25062.1,500821889,44147.39
16-May-25,25064.65,25070,24953.05,25019.8,432717092,43815.86
19-May-25,25005.35,25062.95,24916.65,24945.45,255254340,21598.6
20-May-25,24996.2,25010.35,24669.7,24683.9,414799113,31063.03
